date,open,high,low,close,volume
2017/11/24,72.71,77.53,72.27,77.53,122287.69
2017/11/23,72,76.64,69.82,72.71,64401.89
2017/11/22,69.62,72.3,69.29,72,25052.15
2017/11/21,71.7,72.77,67.61,69.62,49074.87
2017/11/20,71.56,73.17,69.64,71.7,142167.52
2017/11/19,69.33,73.18,68.4,71.56,38685.44
2017/11/18,67.22,69.7,65.2,69.33,29945.27
2017/11/17,70.25,71.3,64.51,67.22,144729.22
2017/11/16,63.36,72.82,62.35,70.25,101661.73
2017/11/15,61.99,65.39,61.99,63.36,39371.44
2017/11/14,61.26,63.5,60.06,61.99,51845.5
2017/11/13,58.7,62.27,58,61.03,55128.43
2017/11/12,62.47,62.75,57.01,58.7,81546.24
2017/11/11,59.08,64,58.51,62.47,62029.14
2017/11/10,64.48,65.9,56.14,59.08,103986.96
2017/11/9,62.39,67.12,61.2,64.48,121878.71
2017/11/8,60.9,64.5,56,62.39,145804.42
2017/11/7,54.48,63.84,53.68,60.9,156854.16
2017/11/6,54.44,55.92,53.13,54.48,28796.67
2017/11/5,54.83,55.5,54.3,54.44,6613.15
2017/11/4,56.01,56.24,53.71,54.83,16708.23
2017/11/3,54.27,56.45,53.7,56.01,43746.98
2017/11/2,52.84,55.01,49.52,54.27,51907.14
2017/11/1,55.45,55.58,52.5,52.84,23277.2
2017/10/31,56.29,56.92,55.2,55.45,8584.55
2017/10/30,56.69,58.42,55.7,56.29,16262.77
2017/10/29,54.16,58.1,53.7,56.69,32131.4
2017/10/28,54.93,55.98,53.52,54.16,13356.2
2017/10/27,55.47,56.32,54.64,54.93,8810.92
2017/10/26,56.24,57,54.66,55.47,14594.41
2017/10/25,55.5,56.44,53.48,56.24,18581.77
2017/10/24,54.4,59.52,52.03,55.5,53461.97
2017/10/23,56.49,56.49,52,54.4,35413.51
2017/10/22,57.95,58.4,55.75,56.49,9511.8
2017/10/21,60.01,60.25,55.72,57.95,22366.69
2017/10/20,59.55,62.25,58.22,60.01,24678.58
2017/10/19,60.39,61.72,57.67,59.55,26917.35
2017/10/18,59.19,62,53,60.39,66566.33
2017/10/17,64.63,64.77,58.51,59.19,25855.51
2017/10/16,65.64,66.32,62.1,64.63,29549.01
2017/10/15,63.63,69.48,61.99,65.64,58131.24
2017/10/14,58.98,66.59,58.03,63.63,46644.5
2017/10/13,59.67,60.49,54.54,58.98,75655.88
2017/10/12,50.74,59.67,48.97,59.67,91741.29
2017/10/11,50.46,51.18,49.99,50.74,17572.05
2017/10/10,50.03,51.76,49.52,50.46,16791.98
2017/10/9,53.03,53.29,48,50.03,44223.31
2017/10/8,52.54,54.67,52.1,53.03,53879.28
2017/10/7,52,52.8,51.35,52.54,10993.32
2017/10/6,51.74,52.8,51.28,52,11378.14
2017/10/5,51.21,51.9,50.16,51.74,21252.45
2017/10/4,52.04,52.92,50.41,51.21,15579.41
2017/10/3,53.23,53.43,51.25,52.04,17466.84
2017/10/2,54.28,54.71,52.82,53.23,14129.13
2017/10/1,55.15,55.28,53.06,54.28,24816.71
2017/9/30,52.82,55.65,52.63,55.15,16963.72
2017/9/29,54.94,55.01,50.5,52.82,49106.27
2017/9/28,56.97,57.3,53.99,54.94,37616.9
2017/9/27,52.09,57.32,51.92,56.97,46126.63
2017/9/26,52.09,54.28,51.24,52.09,37605.06
2017/9/25,47.68,53.08,47.49,52.09,67065.09
2017/9/24,49.23,49.37,46.95,47.68,23157.3
2017/9/23,47.72,49.76,46.38,49.23,28592.94
2017/9/22,45.63,49.08,44.69,47.72,86134.31
2017/9/21,51.42,52.41,45.11,45.63,65679.87
2017/9/20,52.68,54.5,50.25,51.42,55961.67
2017/9/19,56.23,57.15,50,52.68,90776.58
2017/9/18,50.69,57.5,50.31,56.23,83459.41
2017/9/17,51.82,53.1,47.24,50.69,35516.9
2017/9/16,51.93,56.82,49.74,51.82,82909.54
2017/9/15,45.41,55.41,33.33,51.93,409525.46
2017/9/14,61.85,62.47,45.2,45.41,252318.82
2017/9/13,65.8,66.39,57.83,61.85,115680.87
2017/9/12,68.42,72.07,64.6,65.8,70474.91
2017/9/11,66.66,71,62.4,68.42,75068.34
2017/9/10,70.85,71.08,62.57,66.66,92486.15
2017/9/9,73.34,73.62,68.5,70.85,40001.6
2017/9/8,80.42,82.17,67.69,73.34,152322.98
2017/9/7,81.4,82.97,76.95,80.42,38797.21
2017/9/6,73.33,82.32,73.32,81.4,57840.25
2017/9/5,67.82,74.36,62.03,73.33,103011.83
2017/9/4,78.48,78.74,61,67.82,123536.46
2017/9/3,79.34,83.92,74.3,78.48,62462.45
2017/9/2,87.55,93.62,72.62,79.34,149477.38
2017/9/1,73.06,90.09,71.39,87.55,170819.37
2017/8/31,65.43,74.78,64.96,73.06,82581.97
2017/8/30,63.53,66,61.5,65.43,29627.61
2017/8/29,62.29,63.95,60.6,63.53,32084.67
2017/8/28,60.21,65,58.55,62.29,58275.12
2017/8/27,51.46,64.89,51.32,60.21,75380.17
2017/8/26,50.95,52.25,50,51.46,13709.21
2017/8/25,49.83,52.21,49.26,50.95,17779.8
2017/8/24,52.89,53.12,49.27,49.83,34397.88
2017/8/23,46.29,55.69,45.73,52.89,83862.85
2017/8/22,47.66,47.67,44.32,46.29,39939.43
2017/8/21,45.63,48.73,45.02,47.66,26343.42
2017/8/20,44.98,47.26,43.36,45.63,7088.5
2017/8/19,46.85,46.85,42.99,44.98,15117.39
2017/8/18,43.77,48,43.13,46.85,56155.78
2017/8/17,43.95,44.86,43,43.77,16338.97
2017/8/16,42.86,44.9,41.89,43.95,53489.18
2017/8/15,45.3,45.67,41.15,42.86,57306.64
2017/8/14,45.05,46.2,44.44,45.3,14008.1
2017/8/13,46.23,47.42,43.62,45.05,49668.71
2017/8/12,46.87,47.54,45.71,46.23,29512.74
2017/8/11,46.75,47.97,45.64,46.87,21790.02
2017/8/10,47.68,48.68,46.75,46.75,8807.14
2017/8/9,48.65,50.25,46.69,47.68,34851.36
2017/8/8,45.73,49.7,45.31,48.65,34920.35
2017/8/7,45.25,46.75,45.09,45.73,14152.53
2017/8/6,46.24,46.92,44.73,45.25,18033.99
2017/8/5,42.99,47.09,42.99,46.24,49028.53
2017/8/4,42.5,43.57,42.32,42.99,14250.12
2017/8/3,41.69,43,41.69,42.5,8287.6
2017/8/2,43.16,43.26,41.44,41.69,17092.19
2017/8/1,42.11,44.3,39.72,43.16,45493.33
2017/7/31,39.86,43.24,37.39,42.11,48862.78
2017/7/30,40.54,41.22,39.3,39.86,8529.74
2017/7/29,40.25,41.24,38.25,40.54,25820.06
2017/7/28,41.65,42.2,40.02,40.25,27928.04
2017/7/27,41.8,42.86,40.8,41.65,20574.83
2017/7/26,42.02,42.9,40.23,41.8,23529.79
2017/7/25,44.95,45.3,40.38,42.02,33654.29
2017/7/24,45.29,45.62,43.6,44.95,12367.37
2017/7/23,46.87,47.04,43.37,45.29,15564.67
2017/7/22,45.45,47.5,44.85,46.87,11597.37
2017/7/21,45.06,47.96,44.09,45.45,32855.7
2017/7/20,40.44,45.77,39.95,45.06,68991.38
2017/7/19,43.5,44.1,39.34,40.44,52762.31
2017/7/18,42.6,46,41.1,43.5,33017.24
2017/7/17,40.35,43.29,39.9,42.6,42572.14
2017/7/16,38.14,41.65,35.95,40.35,52769.46
2017/7/15,42.52,42.9,37.6,38.14,36473.09
2017/7/14,45.68,46,40,42.52,42544.72
2017/7/13,47.25,47.87,44.16,45.68,20593.26
2017/7/12,44.19,48.99,42,47.25,35128.27
2017/7/11,44.8,46.76,41.5,44.19,80410.79
2017/7/10,48.31,49.91,42.31,44.8,32767.81
2017/7/9,50.7,52.35,48.31,48.31,10605.62
2017/7/8,46.17,52,44.35,50.7,16177.56
2017/7/7,50.92,51.29,44.51,46.17,44598.63
2017/7/6,52.66,53.6,49.44,50.92,9159.52
2017/7/5,55.01,56.73,48.95,52.66,33993.97
2017/7/4,45.47,55.01,45.15,55.01,61117.88
2017/7/3,41.42,47.64,40.38,45.47,37597.37
2017/7/2,38.1,41.89,37.06,41.42,11329.3
2017/7/1,39.88,40,37.18,38.1,24736.38
2017/6/30,40.5,41.35,39.3,39.88,21654.65
2017/6/29,42.04,42.04,39.64,40.5,14557.53
2017/6/28,40.33,42.99,37.96,42.04,28966.58
2017/6/27,38.34,40.34,34.44,40.33,32438.14
2017/6/26,40.9,41.89,34.89,38.34,51559.95
2017/6/25,43.03,43.21,38.55,40.9,7875.2
